MATCH UP,W/L
POR vs. MIL,W
MIN @ LAC,W
LAC vs. MIN,L
CHI @ NYK,L
NYK vs. CHI,W
IND @ NOH,L
NOH vs. IND,W
GSW vs. WAS,W
WAS @ GSW,L
MEM vs. DET,L
DET @ MEM,W
SAS @ CHA,W
CHA vs. SAS,L
HOU vs. DEN,W
DEN @ HOU,L
CLE @ LAL,L
LAL vs. CLE,W
PHI vs. DAL,L
DAL @ PHI,W
ATL vs. TOR,W
TOR @ ATL,L
PHX @ BOS,L
BOS vs. PHX,W
TOR vs. PHX,L
PHX @ TOR,W
OKC vs. MIA,L
MIA @ OKC,W
DAL vs. UTA,W
UTA @ DAL,L
CHA vs. POR,W
POR @ CHA,L
NOH @ DET,W
DET vs. NOH,L
LAC vs. MIL,W
MIL @ LAC,L
NYK vs. PHI,L
PHI @ NYK,W
MIA @ HOU,L
HOU vs. MIA,W
NJN vs. BOS,L
BOS @ NJN,W
DEN vs. ORL,L
ORL @ DEN,W
SAS @ CHI,W
CHI vs. SAS,L
PHX vs. MIN,L
MIN @ PHX,W
MIL @ SAC,W
SAC vs. MIL,L
NYK @ WAS,L
WAS vs. NYK,W
GSW vs. ATL,W
ATL @ GSW,L
MEM vs. UTA,L
UTA @ MEM,W
DET @ OKC,L
OKC vs. DET,W
IND vs. TOR,W
TOR @ IND,L
PHI vs. SAS,W
SAS @ PHI,L
NOH @ CLE,L
CLE vs. NOH,W
ORL @ LAL,W
LAL vs. ORL,L
NJN vs. POR,L
POR @ NJN,W
CHI vs. CLE,W
CLE @ CHI,L
PHX @ DEN,L
DEN vs. PHX,W
LAC vs. ATL,L
ATL @ LAC,W
MIL vs. MIA,L
MIA @ MIL,W
IND vs. DET,W
DET @ IND,L
OKC vs. UTA,W
UTA @ OKC,L
NOH @ DAL,W
DAL vs. NOH,L
CHI @ TOR,W
TOR vs. CHI,L
LAL @ SAS,L
SAS vs. LAL,W
SAC @ GSW,W
GSW vs. SAC,L
WAS @ NYK,L
NYK vs. WAS,W
POR @ PHI,L
PHI vs. POR,W
NJN @ BOS,L
BOS vs. NJN,W
MIA @ MIN,W
MIN vs. MIA,L
HOU vs. LAL,L
LAL @ HOU,W
ATL @ PHX,L
PHX vs. ATL,W
DET vs. CHA,L
CHA @ DET,W
ORL @ SAC,W
SAC vs. ORL,L
CLE @ MEM,W
MEM vs. CLE,L
DEN vs. DAL,W
DAL @ DEN,L
NYK @ NOH,W
NOH vs. NYK,L
UTA vs. IND,W
IND @ UTA,L
WAS vs. MIL,L
MIL @ WAS,W
NJN vs. OKC,W
OKC @ NJN,L
CHI vs. POR,L
POR @ CHI,W
TOR @ BOS,L
BOS vs. TOR,W
DAL @ SAC,L
SAC vs. DAL,W
BOS @ TOR,W
TOR vs. BOS,L
LAC vs. PHX,L
PHX @ LAC,W
GSW vs. IND,W
IND @ GSW,L
LAL vs. MIA,W
MIA @ LAL,L
PHI @ ATL,W
ATL vs. PHI,L
ORL @ SAS,W
SAS vs. ORL,L
MIL @ MIN,L
MIN vs. MIL,W
NYK @ HOU,L
HOU vs. NYK,W
UTA vs. DET,W
DET @ UTA,L
GSW @ POR,L
POR vs. GSW,W
CHA @ WAS,W
WAS vs. CHA,L
CHI vs. OKC,L
OKC @ CHI,W
MIA @ SAC,W
SAC vs. MIA,L
LAC @ NOH,L
NOH vs. LAC,W
HOU @ OKC,W
OKC vs. HOU,L
PHX vs. DAL,W
DAL @ PHX,L
NJN @ MIL,L
MIL vs. NJN,W
TOR vs. MEM,W
MEM @ TOR,L
DET @ DEN,W
DEN vs. DET,L
BOS @ CLE,L
CLE vs. BOS,W
LAL vs. IND,W
IND @ LAL,L
ORL vs. ATL,W
ATL @ ORL,L
WAS @ CHI,L
CHI vs. WAS,W
CHA @ PHI,L
PHI vs. CHA,W
DAL vs. NYK,W
NYK @ DAL,L
SAS vs. LAC,W
LAC @ SAS,L
TOR @ WAS,W
WAS vs. TOR,L
PHX vs. IND,L
IND @ PHX,W
UTA vs. NOH,W
NOH @ UTA,L
NJN vs. MEM,W
MEM @ NJN,L
POR vs. DET,W
DET @ POR,L
PHI @ MIL,W
MIL vs. PHI,L
GSW vs. LAL,L
LAL @ GSW,W
MIN vs. OKC,W
OKC @ MIN,L
MIA @ DEN,L
DEN vs. MIA,W
BOS vs. HOU,L
HOU @ BOS,W
ATL vs. ORL,L
ORL @ ATL,W
CHA @ CLE,L
CLE vs. CHA,W
CHA vs. BOS,W
BOS @ CHA,L
DAL vs. LAC,W
LAC @ DAL,L
MEM vs. MIN,L
MIN @ MEM,W
NYK @ OKC,L
OKC vs. NYK,W
SAC @ CHI,L
CHI vs. SAC,W
ORL vs. WAS,W
WAS @ ORL,L
LAL vs. NOH,L
NOH @ LAL,W
HOU @ PHI,L
PHI vs. HOU,W
NJN vs. SAC,W
SAC @ NJN,L
TOR @ MIL,L
MIL vs. TOR,W
UTA vs. GSW,W
GSW @ UTA,L
MIA vs. SAS,L
SAS @ MIA,W
IND @ DEN,L
DEN vs. IND,W
CLE @ WAS,L
WAS vs. CLE,W
DET @ LAC,W
LAC vs. DET,L
DAL @ MEM,L
MEM vs. DAL,W
BOS @ NYK,L
NYK vs. BOS,W
TOR vs. ORL,W
ORL @ TOR,L
POR @ LAL,L
LAL vs. POR,W
SAS vs. PHI,W
PHI @ SAS,L
CHA vs. MIL,W
MIL @ CHA,L
IND vs. SAC,W
SAC @ IND,L
NJN @ MIA,L
MIA vs. NJN,W
MIN @ CHI,W
CHI vs. MIN,L
HOU @ ATL,L
ATL vs. HOU,W
NOH @ DEN,L
DEN vs. NOH,W
NOH @ POR,W
POR vs. NOH,L
GSW @ MIN,L
MIN vs. GSW,W
DEN @ OKC,W
OKC vs. DEN,L
NJN vs. ATL,W
ATL @ NJN,L
PHI @ DAL,L
DAL vs. PHI,W
IND @ NYK,W
NYK vs. IND,L
MIL vs. CHA,W
CHA @ MIL,L
DET vs. SAC,W
SAC @ DET,L
TOR vs. HOU,W
HOU @ TOR,L
LAC @ PHX,L
PHX vs. LAC,W
SAS @ MEM,W
MEM vs. SAS,L
CHI @ CLE,L
CLE vs. CHI,W
UTA @ LAL,L
LAL vs. UTA,W
ORL vs. MIA,W
MIA @ ORL,L
WAS @ BOS,L
BOS vs. WAS,W
GSW @ OKC,L
OKC vs. GSW,W
PHI @ LAC,W
LAC vs. PHI,L
NJN @ DET,L
DET vs. NJN,W
HOU vs. MIL,W
MIL @ HOU,L
TOR vs. DEN,L
DEN @ TOR,W
ORL @ CHI,W
CHI vs. ORL,L
LAC @ SAC,L
SAC vs. LAC,W
MEM vs. PHX,L
PHX @ MEM,W
NOH vs. WAS,W
WAS @ NOH,L
DAL vs. MIN,W
MIN @ DAL,L
CHA vs. NYK,L
NYK @ CHA,W
SAS vs. MIL,L
MIL @ SAS,W
ATL @ IND,W
IND vs. ATL,L
POR vs. BOS,W
BOS @ POR,L
CLE @ MIA,L
MIA vs. CLE,W
UTA vs. PHI,W
PHI @ UTA,L
ORL @ DET,L
DET vs. ORL,W
TOR @ GSW,L
GSW vs. TOR,W
NJN vs. CHI,L
CHI @ NJN,W
MEM @ MIN,L
MIN vs. MEM,W
OKC vs. PHX,L
PHX @ OKC,W
HOU vs. WAS,L
WAS @ HOU,W
ATL vs. DEN,W
DEN @ ATL,L
NOH @ IND,W
IND vs. NOH,L
BOS @ SAC,W
SAC vs. BOS,L
NYK vs. DEN,L
DEN @ NYK,W
DAL @ LAC,W
LAC vs. DAL,L
CLE vs. MIA,W
MIA @ CLE,L
GSW @ LAL,L
LAL vs. GSW,W
DET @ MIL,W
MIL vs. DET,L
MEM @ SAS,L
SAS vs. MEM,W
NJN @ CHA,W
CHA vs. NJN,L
TOR @ POR,L
POR vs. TOR,W
WAS vs. OKC,W
OKC @ WAS,L
ORL @ MIN,W
MIN vs. ORL,L
UTA @ HOU,L
HOU vs. UTA,W
ATL vs. CHI,W
CHI @ ATL,L
NOH vs. HOU,W
HOU @ NOH,L
NJN vs. CHA,L
CHA @ NJN,W
DAL @ UTA,L
UTA vs. DAL,W
NYK vs. MIN,L
MIN @ NYK,W
SAC vs. TOR,L
TOR @ SAC,W
OKC @ DET,L
DET vs. OKC,W
GSW vs. BOS,W
BOS @ GSW,L
MEM vs. IND,W
IND @ MEM,L
MIA vs. CHI,W
CHI @ MIA,L
PHI @ DEN,L
DEN vs. PHI,W
PHX vs. SAS,L
SAS @ PHX,W
DAL @ POR,W
POR vs. DAL,L
NOH @ ORL,L
ORL vs. NOH,W
BOS @ LAL,L
LAL vs. BOS,W
CLE vs. WAS,W
WAS @ CLE,L
UTA @ MIL,L
MIL vs. UTA,W
NOH vs. LAL,L
LAL @ NOH,W
NJN @ IND,W
IND vs. NJN,L
DAL vs. MEM,W
MEM @ DAL,L
SAS vs. MIN,W
MIN @ SAS,L
DEN @ POR,L
POR vs. DEN,W
DET vs. CHI,W
CHI @ DET,L
CHA vs. WAS,W
WAS @ CHA,L
CLE vs. HOU,W
HOU @ CLE,L
BOS vs. PHI,W
PHI @ BOS,L
GSW @ MIA,L
MIA vs. GSW,W
OKC @ ATL,L
ATL vs. OKC,W
SAC @ SAS,L
SAS vs. SAC,W
TOR @ LAC,W
LAC vs. TOR,L
HOU @ NJN,W
NJN vs. HOU,L
MEM vs. LAL,L
LAL @ MEM,W
POR @ DEN,L
DEN vs. POR,W
ORL vs. GSW,W
GSW @ ORL,L
DAL @ WAS,W
WAS vs. DAL,L
OKC vs. CLE,L
CLE @ OKC,W
DET @ ATL,L
ATL vs. DET,W
BOS vs. NYK,W
NYK @ BOS,L
MIL vs. LAC,W
LAC @ MIL,L
TOR @ SAS,L
SAS vs. TOR,W
HOU @ MIN,W
MIN vs. HOU,L
DEN @ PHX,L
PHX vs. DEN,W
NJN vs. MIA,L
MIA @ NJN,W
SAC @ NOH,L
NOH vs. SAC,W
GSW @ CHA,W
CHA vs. GSW,L
PHI vs. IND,L
IND @ PHI,W
UTA @ CHI,L
CHI vs. UTA,W
ORL vs. LAL,W
LAL @ ORL,L
OKC vs. TOR,W
TOR @ OKC,L
NJN vs. DAL,W
DAL @ NJN,L
SAC @ HOU,L
HOU vs. SAC,W
MIL @ NYK,W
NYK vs. MIL,L
IND vs. LAC,L
LAC @ IND,W
UTA @ DET,W
DET vs. UTA,L
PHI @ WAS,W
WAS vs. PHI,L
CHA @ MEM,W
MEM vs. CHA,L
CLE @ DEN,W
DEN vs. CLE,L
GSW @ ATL,L
ATL vs. GSW,W
LAL @ MIA,L
MIA vs. LAL,W
CHI @ BOS,L
BOS vs. CHI,W
PHX @ POR,L
POR vs. PHX,W
ORL vs. SAS,W
SAS @ ORL,L
UTA @ NJN,W
NJN vs. UTA,L
MIN vs. CLE,L
CLE @ MIN,W
GSW @ IND,L
IND vs. GSW,W
SAS @ NOH,L
NOH vs. SAS,W
DAL @ TOR,W
TOR vs. DAL,L
WAS @ DET,L
DET vs. WAS,W
BOS @ ATL,W
ATL vs. BOS,L
CHI vs. LAC,W
LAC @ CHI,L
PHI vs. MIL,W
MIL @ PHI,L
NOH @ MEM,W
MEM vs. NOH,L
OKC vs. LAC,L
LAC @ OKC,W
DEN @ HOU,L
HOU vs. DEN,W
POR vs. SAC,W
SAC @ POR,L
CHA vs. CHI,W
CHI @ CHA,L
NYK @ LAL,L
LAL vs. NYK,W
DEN @ DAL,W
DAL vs. DEN,L
NYK @ PHX,L
PHX vs. NYK,W
TOR vs. NJN,L
NJN @ TOR,W
SAC vs. MIN,W
MIN @ SAC,L
WAS vs. IND,L
IND @ WAS,W
ORL @ GSW,W
GSW vs. ORL,L
ATL vs. CHA,W
CHA @ ATL,L
BOS vs. UTA,W
UTA @ BOS,L
MIL @ MIA,W
MIA vs. MIL,L
NOH @ TOR,W
TOR vs. NOH,L
MIA @ MEM,L
MEM vs. MIA,W
OKC @ SAS,L
SAS vs. OKC,W
MIN @ LAL,L
LAL vs. MIN,W
LAC vs. HOU,W
HOU @ LAC,L
DAL vs. OKC,W
OKC @ DAL,L
IND @ MIL,L
MIL vs. IND,W
DET @ CHA,W
CHA vs. DET,L
ORL @ UTA,W
UTA vs. ORL,L
SAC vs. NYK,L
NYK @ SAC,W
ATL vs. CLE,W
CLE @ ATL,L
DEN vs. GSW,W
GSW @ DEN,L
PHI vs. WAS,W
WAS @ PHI,L
NJN @ CHI,L
CHI vs. NJN,W
MEM vs. CHI,W
CHI @ MEM,L
SAS @ MIN,W
MIN vs. SAS,L
ORL @ PHX,L
PHX vs. ORL,W
NJN vs. TOR,L
TOR @ NJN,W
LAC @ POR,W
POR vs. LAC,L
HOU @ GSW,W
GSW vs. HOU,L
DET vs. IND,W
IND @ DET,L
LAL vs. SAC,W
SAC @ LAL,L
NOH @ BOS,L
BOS vs. NOH,W
PHI @ CLE,L
CLE vs. PHI,W
MIA vs. ATL,L
ATL @ MIA,W
DAL vs. CHA,W
CHA @ DAL,L
UTA vs. POR,W
POR @ UTA,L
WAS vs. BOS,L
BOS @ WAS,W
TOR vs. IND,W
IND @ TOR,L
NYK @ NJN,W
NJN vs. NYK,L
MIL @ GSW,L
GSW vs. MIL,W
CHA @ NOH,L
NOH vs. CHA,W
OKC vs. MEM,L
MEM @ OKC,W
SAS vs. ATL,W
ATL @ SAS,L
MIN @ DEN,L
DEN vs. MIN,W
PHX @ LAL,L
LAL vs. PHX,W
CLE @ PHI,W
PHI vs. CLE,L
SAS @ DAL,W
DAL vs. SAS,L
HOU vs. ATL,W
ATL @ HOU,L
PHX vs. MIL,W
MIL @ PHX,L
WAS vs. DET,W
DET @ WAS,L
POR vs. ORL,L
ORL @ POR,W
MIN vs. UTA,L
UTA @ MIN,W
LAL @ SAC,L
SAC vs. LAL,W
TOR @ CLE,L
CLE vs. TOR,W
NYK @ CHI,L
CHI vs. NYK,W
LAC vs. ORL,L
ORL @ LAC,W
HOU @ MEM,L
MEM vs. HOU,W
OKC vs. GSW,L
GSW @ OKC,W
MIA vs. CHA,W
CHA @ MIA,L
IND vs. BOS,L
BOS @ IND,W
NYK vs. DET,W
DET @ NYK,L
TOR vs. POR,L
POR @ TOR,W
LAL vs. MIL,W
MIL @ LAL,L
GSW @ SAS,L
SAS vs. GSW,W
UTA @ PHX,L
PHX vs. UTA,W
MIN vs. LAC,L
LAC @ MIN,W
DEN @ SAC,W
SAC vs. DEN,L
MEM @ NOH,L
NOH vs. MEM,W
CHA vs. CLE,L
CLE @ CHA,W
DAL vs. ATL,W
ATL @ DAL,L
PHI vs. NJN,L
NJN @ PHI,W
CHI vs. WAS,W
WAS @ CHI,L
OKC @ MIA,L
MIA vs. OKC,W
HOU vs. GSW,W
GSW @ HOU,L
CHA @ MIL,L
MIL vs. CHA,W
NJN vs. MIN,W
MIN @ NJN,L
UTA vs. TOR,W
TOR @ UTA,L
PHI @ DET,W
DET vs. PHI,L
LAL @ WAS,W
WAS vs. LAL,L
MEM vs. LAC,W
LAC @ MEM,L
IND @ CLE,L
CLE vs. IND,W
POR @ BOS,L
BOS vs. POR,W
OKC @ ORL,L
ORL vs. OKC,W
NYK @ ATL,L
ATL vs. NYK,W
PHX @ DAL,L
DAL vs. PHX,W
DEN vs. SAS,L
SAS @ DEN,W
CHA vs. OKC,W
OKC @ CHA,L
MIL vs. CHI,W
CHI @ MIL,L
NOH vs. PHX,W
PHX @ NOH,L
HOU vs. LAC,W
LAC @ HOU,L
MIA @ UTA,W
UTA vs. MIA,L
POR @ WAS,W
WAS vs. POR,L
BOS vs. IND,W
IND @ BOS,L
NYK @ CLE,L
CLE vs. NYK,W
ORL vs. MIN,W
MIN @ ORL,L
PHI vs. LAL,L
LAL @ PHI,W
ATL vs. MEM,W
MEM @ ATL,L
DAL vs. LAC,W
LAC @ DAL,L
SAS vs. DET,L
DET @ SAS,W
IND vs. LAL,W
LAL @ IND,L
WAS @ NJN,W
NJN vs. WAS,L
SAC vs. UTA,L
UTA @ SAC,W
POR @ NYK,W
NYK vs. POR,L
TOR @ DEN,L
DEN vs. TOR,W
PHI @ CHI,W
CHI vs. PHI,L
GSW vs. MIA,L
MIA @ GSW,W
CHA vs. MIN,W
MIN @ CHA,L
ORL @ BOS,L
BOS vs. ORL,W
NJN @ PHX,W
PHX vs. NJN,L
POR @ DET,W
DET vs. POR,L
HOU @ DEN,L
DEN vs. HOU,W
TOR @ LAL,L
LAL vs. TOR,W
CHI @ PHI,W
PHI vs. CHI,L
UTA vs. NJN,L
NJN @ UTA,W
GSW @ NYK,L
NYK vs. GSW,W
DAL @ SAC,W
SAC vs. DAL,L
MEM vs. OKC,L
OKC @ MEM,W
MIA @ LAC,L
LAC vs. MIA,W
MIN vs. DEN,L
DEN @ MIN,W
BOS @ CHA,W
CHA vs. BOS,L
HOU vs. SAS,W
SAS @ HOU,L
CLE @ MIL,W
MIL vs. CLE,L
WAS vs. ATL,L
ATL @ WAS,W
IND @ ORL,L
ORL vs. IND,W
POR vs. NOH,W
NOH @ POR,L
CHA @ IND,W
IND vs. CHA,L
MIN @ OKC,W
OKC vs. MIN,L
ATL @ TOR,L
TOR vs. ATL,W
MIA @ PHX,W
PHX vs. MIA,L
SAS vs. MEM,W
MEM @ SAS,L
UTA vs. SAC,W
SAC @ UTA,L
DET vs. MIL,W
MIL @ DET,L
LAL vs. DAL,W
DAL @ LAL,L
PHI @ BOS,L
BOS vs. PHI,W
CLE vs. GSW,W
GSW @ CLE,L
ORL @ WAS,W
WAS vs. ORL,L
NOH @ DEN,W
DEN vs. NOH,L
MEM @ UTA,L
UTA vs. MEM,W
POR vs. MIA,W
MIA @ POR,L
DET vs. NYK,W
NYK @ DET,L
SAC vs. NJN,L
NJN @ SAC,W
MIN vs. PHX,L
PHX @ MIN,W
LAC vs. DEN,L
DEN @ LAC,W
HOU vs. IND,L
IND @ HOU,W
TOR vs. CHA,W
CHA @ TOR,L
SAS vs. CHI,W
CHI @ SAS,L
PHI vs. ORL,L
ORL @ PHI,W
ATL vs. MIL,W
MIL @ ATL,L
CLE vs. OKC,W
OKC @ CLE,L
GSW @ BOS,L
BOS vs. GSW,W
WAS vs. GSW,W
GSW @ WAS,L
NYK vs. CLE,L
CLE @ NYK,W
OKC vs. PHX,L
PHX @ OKC,W
DAL vs. IND,W
IND @ DAL,L
LAL vs. NJN,W
NJN @ LAL,L
NOH @ LAC,W
LAC vs. NOH,L
SAS @ MEM,W
MEM vs. SAS,L
UTA vs. CHI,L
CHI @ UTA,W
POR vs. SAC,W
SAC @ POR,L
CHA vs. PHI,W
PHI @ CHA,L
ORL vs. MIL,W
MIL @ ORL,L
HOU @ MIA,W
MIA vs. HOU,L
DET vs. MIN,L
MIN @ DET,W
BOS @ TOR,W
TOR vs. BOS,L
PHI vs. GSW,W
GSW @ PHI,L
CHI @ DEN,L
DEN vs. CHI,W
LAL vs. SAC,W
SAC @ LAL,L
NYK vs. WAS,W
WAS @ NYK,L
MIL @ CHA,W
CHA vs. MIL,L
UTA @ MEM,W
MEM vs. UTA,L
OKC @ NOH,L
NOH vs. OKC,W
PHX vs. POR,W
POR @ PHX,L
NJN vs. LAC,W
LAC @ NJN,L
HOU @ ORL,W
ORL vs. HOU,L
ATL @ CLE,L
CLE vs. ATL,W
MIA vs. IND,W
IND @ MIA,L
UTA @ SAS,L
SAS vs. UTA,W
WAS vs. HOU,L
HOU @ WAS,W
NOH @ OKC,W
OKC vs. NOH,L
POR @ SAC,W
SAC vs. POR,L
MIN vs. BOS,L
BOS @ MIN,W
IND vs. ORL,L
ORL @ IND,W
GSW vs. CHI,L
CHI @ GSW,W
MEM @ DAL,L
DAL vs. MEM,W
MIL vs. NYK,W
NYK @ MIL,L
TOR vs. NJN,L
NJN @ TOR,W
CHA @ ATL,L
ATL vs. CHA,W
PHI vs. LAC,W
LAC @ PHI,L
DEN @ LAL,L
LAL vs. DEN,W
PHX vs. LAL,L
LAL @ PHX,W
DET @ BOS,L
BOS vs. DET,W
NOH vs. SAC,L
SAC @ NOH,W
LAC @ OKC,W
OKC vs. LAC,L
CLE @ DET,L
DET vs. CLE,W
UTA vs. MIL,W
MIL @ UTA,L
DAL @ HOU,W
HOU vs. DAL,L
CHI @ POR,L
POR vs. CHI,W
MIN vs. PHI,W
PHI @ MIN,L
WAS @ ATL,L
ATL vs. WAS,W
DEN @ SAS,W
SAS vs. DEN,L
TOR @ MIA,W
MIA vs. TOR,L
NJN vs. CLE,L
CLE @ NJN,W
DAL @ CHA,W
CHA vs. DAL,L
SAC @ MEM,L
MEM vs. SAC,W
IND vs. ATL,W
ATL @ IND,L
POR @ GSW,L
GSW vs. POR,W
WAS vs. MIA,L
MIA @ WAS,W
MIL @ DEN,L
DEN vs. MIL,W
TOR @ ORL,L
ORL vs. TOR,W
LAL vs. CHI,W
CHI @ LAL,L
NYK @ BOS,L
BOS vs. NYK,W
OKC vs. HOU,L
HOU @ OKC,W
UTA vs. PHX,W
PHX @ UTA,L
SAS @ LAC,W
LAC vs. SAS,L
PHX vs. DET,W
DET @ PHX,L
SAS @ SAC,W
SAC vs. SAS,L
TOR vs. MIA,W
MIA @ TOR,L
CHA vs. ORL,L
ORL @ CHA,W
NYK vs. DAL,L
DAL @ NYK,W
DEN vs. MIN,W
MIN @ DEN,L
MIL vs. BOS,L
BOS @ MIL,W
POR @ MIN,W
MIN vs. POR,L
GSW @ LAC,W
LAC vs. GSW,L
NOH @ HOU,L
HOU vs. NOH,W
OKC @ PHI,L
PHI vs. OKC,W
CLE vs. UTA,W
UTA @ CLE,L
IND @ CHI,L
CHI vs. IND,W
NJN @ ATL,W
ATL vs. NJN,L
NYK vs. OKC,W
OKC @ NYK,L
SAC vs. PHX,L
PHX @ SAC,W
CHA vs. UTA,W
UTA @ CHA,L
MIL @ MEM,W
MEM vs. MIL,L
PHI @ IND,W
IND vs. PHI,L
POR @ NOH,L
NOH vs. POR,W
ORL @ DAL,W
DAL vs. ORL,L
ATL @ NJN,L
NJN vs. ATL,W
HOU @ SAS,L
SAS vs. HOU,W
DEN @ BOS,W
BOS vs. DEN,L
LAL vs. DET,L
DET @ LAL,W
WAS @ MIA,L
MIA vs. WAS,W
DET @ GSW,W
GSW vs. DET,L
DEN @ CLE,L
CLE vs. DEN,W
CHI vs. DAL,W
DAL @ CHI,L
SAC @ LAC,W
LAC vs. SAC,L
NYK @ MEM,W
MEM vs. NYK,L
PHX vs. HOU,L
HOU @ PHX,W
SAS @ MIL,L
MIL vs. SAS,W
TOR vs. PHI,L
PHI @ TOR,W
LAL @ NOH,W
NOH vs. LAL,L
OKC vs. ORL,L
ORL @ OKC,W
UTA @ WAS,L
WAS vs. UTA,W
NJN vs. IND,L
IND @ NJN,W
BOS vs. ATL,W
ATL @ BOS,L
POR @ MIA,W
MIA vs. POR,L
GSW vs. MIN,W
MIN @ GSW,L
DAL vs. LAL,L
LAL @ DAL,W
NYK @ SAS,L
SAS vs. NYK,W
CHA vs. DEN,L
DEN @ CHA,W
DET @ SAC,W
SAC vs. DET,L
UTA @ PHI,W
PHI vs. UTA,L
CHI vs. ATL,L
ATL @ CHI,W
MIL @ CLE,L
CLE vs. MIL,W
PHX vs. MEM,W
MEM @ PHX,L
OKC @ IND,L
IND vs. OKC,W
BOS vs. TOR,W
TOR @ BOS,L
MIA vs. NJN,W
NJN @ MIA,L
ORL vs. POR,L
POR @ ORL,W
TOR @ CHA,W
CHA vs. TOR,L
GSW @ SAC,L
SAC vs. GSW,W
NYK vs. UTA,W
UTA @ NYK,L
DAL @ LAC,L
LAC vs. DAL,W
BOS @ DET,W
DET vs. BOS,L
OKC vs. ATL,L
ATL @ OKC,W
MEM @ DEN,L
DEN vs. MEM,W
LAL vs. HOU,W
HOU @ LAL,L
MIA @ NOH,L
NOH vs. MIA,W
PHX @ MIL,W
MIL vs. PHX,L
POR vs. MIN,W
MIN @ POR,L
NJN @ IND,L
IND vs. NJN,W
WAS @ ORL,L
ORL vs. WAS,W
CHI vs. CLE,L
CLE @ CHI,W
MIN @ SAC,L
SAC vs. MIN,W
NJN vs. DET,W
DET @ NJN,L
CHA vs. NOH,W
NOH @ CHA,L
GSW vs. MEM,L
MEM @ GSW,W
SAS vs. MIA,L
MIA @ SAS,W
WAS vs. NYK,L
NYK @ WAS,W
LAC vs. HOU,L
HOU @ LAC,W
OKC @ UTA,L
UTA vs. OKC,W
CLE vs. IND,W
IND @ CLE,L
DAL @ DEN,L
DEN vs. DAL,W
CHI vs. PHX,W
PHX @ CHI,L
ATL vs. TOR,W
TOR @ ATL,L
BOS vs. MIL,W
MIL @ BOS,L
POR vs. HOU,W
HOU @ POR,L
ORL vs. PHI,W
PHI @ ORL,L
POR @ UTA,L
UTA vs. POR,W
SAC vs. MEM,W
MEM @ SAC,L
WAS @ MIL,L
MIL vs. WAS,W
IND vs. PHX,L
PHX @ IND,W
GSW vs. DEN,W
DEN @ GSW,L
MIN vs. SAS,L
SAS @ MIN,W
TOR vs. DET,L
DET @ TOR,W
NOH vs. ATL,L
ATL @ NOH,W
BOS @ OKC,W
OKC vs. BOS,L
NYK vs. CHA,W
CHA @ NYK,L
CHI @ CLE,L
CLE vs. CHI,W
LAL vs. LAC,W
LAC @ LAL,L
PHI @ MIA,L
MIA vs. PHI,W
DAL @ SAS,W
SAS vs. DAL,L
NJN vs. PHX,L
PHX @ NJN,W
BOS @ HOU,W
HOU vs. BOS,L
GSW @ MEM,L
MEM vs. GSW,W
CLE @ DAL,W
DAL vs. CLE,L
LAC vs. UTA,L
UTA @ LAC,W
DET @ CHA,W
CHA vs. DET,L
CHI @ ORL,L
ORL vs. CHI,W
SAC @ PHI,L
PHI vs. SAC,W
MIL @ NYK,W
NYK vs. MIL,L
OKC vs. MIN,W
MIN @ OKC,L
OKC @ HOU,L
HOU vs. OKC,W
DET vs. WAS,W
WAS @ DET,L
MIL vs. TOR,L
TOR @ MIL,W
NJN vs. GSW,L
GSW @ NJN,W
MIN vs. DAL,L
DAL @ MIN,W
CHA vs. MIA,W
MIA @ CHA,L
UTA vs. LAC,W
LAC @ UTA,L
CLE @ NOH,L
NOH vs. CLE,W
BOS @ IND,L
IND vs. BOS,W
POR @ PHX,L
PHX vs. POR,W
ATL vs. PHI,W
PHI @ ATL,L
LAL @ DEN,W
DEN vs. LAL,L
CHI vs. MEM,W
MEM @ CHI,L
ORL vs. SAC,W
SAC @ ORL,L
SAS @ POR,L
POR vs. SAS,W
TOR vs. GSW,W
GSW @ TOR,L
ORL @ MEM,L
MEM vs. ORL,W
DEN @ LAC,W
LAC vs. DEN,L
MIA vs. SAC,W
SAC @ MIA,L
BOS vs. CHI,W
CHI @ BOS,L
NYK @ PHI,L
PHI vs. NYK,W
HOU @ DAL,W
DAL vs. HOU,L
PHX vs. NOH,L
NOH @ PHX,W
CHA @ CLE,L
CLE vs. CHA,W
LAC vs. LAL,L
LAL @ LAC,W
OKC vs. MIL,L
MIL @ OKC,W
PHX @ SAS,W
SAS vs. PHX,L
NJN @ WAS,W
WAS vs. NJN,L
MEM @ HOU,L
HOU vs. MEM,W
MIA @ NYK,L
NYK vs. MIA,W
DEN @ UTA,L
UTA vs. DEN,W
DET vs. IND,W
IND @ DET,L
NOH @ GSW,W
GSW vs. NOH,L
SAC @ MIN,L
MIN vs. SAC,W
PHI vs. TOR,L
TOR @ PHI,W
ORL vs. ATL,L
ATL @ ORL,W
CLE @ BOS,L
BOS vs. CLE,W
MIL @ CHI,L
CHI vs. MIL,W
LAL vs. POR,W
