MATCH UP,W/L
WAS vs. PHI,W
MIA @ ATL,L
ATL vs. MIA,W
HOU vs. POR,W
POR @ HOU,L
DET vs. LAC,L
LAC @ DET,W
CLE vs. DAL,L
DAL @ CLE,W
BKN @ NYK,W
NYK vs. BKN,L
LAL @ CHI,L
CHI vs. LAL,W
IND @ GSW,W
GSW vs. IND,L
OKC vs. SAC,W
SAC @ OKC,L
TOR vs. LAL,L
LAL @ TOR,W
BOS @ ORL,L
ORL vs. BOS,W
DEN @ PHX,L
PHX vs. DEN,W
SAS vs. MIL,W
MIL @ SAS,L
MIA @ CHA,W
CHA vs. MIA,L
NOP vs. GSW,L
GSW @ NOP,W
DET @ WAS,W
WAS vs. DET,L
UTA @ MIN,L
MIN vs. UTA,W
POR @ DAL,W
DAL vs. POR,L
LAC @ IND,L
IND vs. LAC,W
HOU vs. MIL,W
MIL @ HOU,L
CHI vs. PHI,W
PHI @ CHI,L
OKC vs. GSW,W
GSW @ OKC,L
MEM vs. SAC,W
SAC @ MEM,L
MIN @ TOR,L
TOR vs. MIN,W
WAS vs. CHI,W
CHI @ WAS,L
DEN vs. CLE,L
CLE @ DEN,W
DET vs. UTA,L
UTA @ DET,W
CHA @ ORL,W
ORL vs. CHA,L
BOS vs. LAL,L
LAL @ BOS,W
PHX vs. DAL,L
DAL @ PHX,W
LAC @ NYK,W
NYK vs. LAC,L
POR @ SAS,W
SAS vs. POR,L
PHI vs. MIA,L
MIA @ PHI,W
BKN @ ATL,W
ATL vs. BKN,L
NYK @ IND,L
IND vs. NYK,W
OKC @ HOU,W
HOU vs. OKC,L
NOP vs. HOU,L
HOU @ NOP,W
WAS vs. MIA,W
MIA @ WAS,L
MIN vs. SAC,L
SAC @ MIN,W
MEM @ MIL,W
MIL vs. MEM,L
POR vs. CLE,W
CLE @ POR,L
CHI @ ORL,W
ORL vs. CHI,L
LAC vs. DAL,W
DAL @ LAC,L
TOR @ BOS,L
BOS vs. TOR,W
PHX vs. LAL,W
LAL @ PHX,L
UTA @ SAS,L
SAS vs. UTA,W
GSW vs. DEN,L
DEN @ GSW,W
PHI vs. CHA,W
CHA @ PHI,L
CHA vs. NYK,W
NYK @ CHA,L
OKC @ MEM,L
MEM vs. OKC,W
IND vs. SAC,W
SAC @ IND,L
CLE @ LAL,W
LAL vs. CLE,L
NOP vs. SAS,L
SAS @ NOP,W
TOR vs. MIL,W
MIL @ TOR,L
ORL @ DAL,L
DAL vs. ORL,W
UTA vs. DEN,W
DEN @ UTA,L
BOS vs. HOU,L
HOU @ BOS,W
PHX @ NYK,L
NYK vs. PHX,W
CHI vs. WAS,L
WAS @ CHI,W
MEM vs. ATL,W
ATL @ MEM,L
SAC vs. CLE,W
CLE @ SAC,L
MIN @ SAS,L
SAS vs. MIN,W
MIL @ OKC,L
OKC vs. MIL,W
TOR vs. BKN,W
BKN @ TOR,L
HOU @ WAS,W
WAS vs. HOU,L
ORL @ DEN,L
DEN vs. ORL,W
DAL vs. NOP,W
NOP @ DAL,L
POR vs. BOS,W
BOS @ POR,L
PHX @ DET,L
DET vs. PHX,W
CHA @ CHI,L
CHI vs. CHA,W
NYK @ PHI,W
PHI vs. NYK,L
NOP vs. DAL,L
DAL @ NOP,W
MEM vs. PHX,W
PHX @ MEM,L
CHA @ MIN,L
MIN vs. CHA,W
ORL @ SAC,L
SAC vs. ORL,W
MIL vs. CHI,L
CHI @ MIL,W
HOU @ ATL,L
ATL vs. HOU,W
IND vs. WAS,W
WAS @ IND,L
CLE @ UTA,W
UTA vs. CLE,L
LAC vs. LAL,W
LAL @ LAC,L
BKN vs. MIA,W
MIA @ BKN,L
GSW vs. BOS,W
BOS @ GSW,L
PHI vs. DET,L
DET @ PHI,W
DEN vs. OKC,W
OKC @ DEN,L
NYK vs. MIA,W
MIA @ NYK,L
WAS @ NOP,W
NOP vs. WAS,L
TOR vs. DET,W
DET @ TOR,L
PHX @ MIN,W
MIN vs. PHX,L
IND @ ATL,L
ATL vs. IND,W
POR vs. ORL,W
ORL @ POR,L
HOU vs. LAL,W
LAL @ HOU,L
BOS @ LAC,L
LAC vs. BOS,W
GSW @ BKN,L
BKN vs. GSW,W
SAS vs. DAL,W
DAL @ SAS,L
WAS @ CHA,W
CHA vs. WAS,L
SAS @ MEM,W
MEM vs. SAS,L
BOS @ DEN,L
DEN vs. BOS,W
POR @ SAC,L
SAC vs. POR,W
LAL @ DAL,L
DAL vs. LAL,W
MIL vs. GSW,L
GSW @ MIL,W
IND vs. TOR,W
TOR @ IND,L
OKC @ UTA,L
UTA vs. OKC,W
NOP @ MIA,L
MIA vs. NOP,W
PHI @ CLE,L
CLE vs. PHI,W
DET @ NYK,L
NYK vs. DET,W
PHX @ CHI,L
CHI vs. PHX,W
LAC vs. ORL,W
ORL @ LAC,L
ATL @ BKN,L
BKN vs. ATL,W
PHI vs. MIN,L
MIN @ PHI,W
OKC vs. BOS,W
BOS @ OKC,L
WAS vs. GSW,L
GSW @ WAS,W
NYK @ DAL,W
DAL vs. NYK,L
MIA vs. TOR,W
TOR @ MIA,L
MEM @ DET,W
DET vs. MEM,L
CLE vs. IND,L
IND @ CLE,W
LAL vs. DEN,L
DEN @ LAL,W
MIN vs. OKC,L
OKC @ MIN,W
SAC vs. CHA,L
CHA @ SAC,W
IND vs. NOP,W
NOP @ IND,L
POR vs. PHI,L
PHI @ POR,W
ORL vs. MIA,L
MIA @ ORL,W
BKN vs. CLE,W
CLE @ BKN,L
PHX vs. MIL,W
MIL @ PHX,L
ATL @ CHI,L
CHI vs. ATL,W
LAC @ SAS,L
SAS vs. LAC,W
TOR @ WAS,W
WAS vs. TOR,L
DEN vs. MEM,W
MEM @ DEN,L
DAL vs. LAC,L
LAC @ DAL,W
ATL vs. GSW,L
GSW @ ATL,W
HOU vs. NYK,W
NYK @ HOU,L
NOP @ BOS,W
BOS vs. NOP,L
UTA @ LAL,L
LAL vs. UTA,W
BKN @ OKC,W
OKC vs. BKN,L
SAC vs. PHI,L
PHI @ SAC,W
MIL @ UTA,L
UTA vs. MIL,W
CHA @ POR,L
POR vs. CHA,W
GSW @ MIA,W
MIA vs. GSW,L
CLE vs. ORL,W
ORL @ CLE,L
PHX vs. MEM,L
MEM @ PHX,W
BOS @ CHI,L
CHI vs. BOS,W
SAS vs. NYK,L
NYK @ SAS,W
TOR vs. IND,W
IND @ TOR,L
WAS vs. DAL,L
DAL @ WAS,W
NOP @ MIN,L
MIN vs. NOP,W
DEN vs. PHI,L
PHI @ DEN,W
CHA @ LAC,L
LAC vs. CHA,W
BOS vs. ATL,L
ATL @ BOS,W
OKC vs. POR,L
POR @ OKC,W
CLE @ IND,L
IND vs. CLE,W
SAC @ HOU,W
HOU vs. SAC,L
ORL vs. GSW,L
GSW @ ORL,W
TOR @ CHI,W
CHI vs. TOR,L
SAS vs. BKN,W
BKN @ SAS,L
MIL @ LAL,W
LAL vs. MIL,L
POR @ NOP,L
NOP vs. POR,W
MEM vs. CHI,L
CHI @ MEM,W
DAL @ MIN,W
MIN vs. DAL,L
DEN vs. MIA,L
MIA @ DEN,W
UTA vs. CHA,W
CHA @ UTA,L
WAS @ DET,W
DET vs. WAS,L
PHX @ LAC,W
LAC vs. PHX,L
HOU @ OKC,L
OKC vs. HOU,W
CLE vs. GSW,L
GSW @ CLE,W
ATL @ ORL,L
ORL vs. ATL,W
LAL vs. PHI,L
PHI @ LAL,W
SAS vs. SAC,W
SAC @ SAS,L
DEN @ MEM,L
MEM vs. DEN,W
TOR vs. NYK,W
NYK @ TOR,L
WAS vs. DET,W
DET @ WAS,L
MIL vs. MIN,L
MIN @ MIL,W
CHA @ ATL,L
ATL vs. CHA,W
BKN @ IND,L
IND vs. BKN,W
POR vs. MIA,L
MIA @ POR,W
NOP @ HOU,L
HOU vs. NOP,W
UTA @ LAC,L
LAC vs. UTA,W
BOS vs. CLE,W
CLE @ BOS,L
PHX vs. PHI,W
PHI @ PHX,L
CHI vs. DAL,L
DAL @ CHI,W
NOP vs. DEN,W
DEN @ NOP,L
CHA vs. OKC,L
OKC @ CHA,W
WAS @ MIN,L
MIN vs. WAS,W
MIA @ SAC,L
SAC vs. MIA,W
UTA vs. LAL,W
LAL @ UTA,L
ORL vs. DET,W
DET @ ORL,L
MIL @ BKN,L
BKN vs. MIL,W
TOR @ NYK,W
NYK vs. TOR,L
PHX @ GSW,L
GSW vs. PHX,W
DAL vs. SAS,L
SAS @ DAL,W
LAC @ POR,L
POR vs. LAC,W
MEM @ HOU,L
HOU vs. MEM,W
ATL @ CLE,W
CLE vs. ATL,L
CHI @ BKN,W
BKN vs. CHI,L
NYK vs. OKC,L
OKC @ NYK,W
LAL vs. MIA,L
MIA @ LAL,W
SAS vs. HOU,L
HOU @ SAS,W
GSW vs. LAC,W
LAC @ GSW,L
MIA vs. ATL,W
ATL @ MIA,L
MIL @ CHA,L
CHA vs. MIL,W
UTA @ MEM,L
MEM vs. UTA,W
SAC vs. NOP,L
NOP @ SAC,W
GSW @ DEN,W
DEN vs. GSW,L
HOU vs. DAL,L
DAL @ HOU,W
CLE vs. DET,L
DET @ CLE,W
ORL vs. NYK,L
NYK @ ORL,W
BKN vs. IND,L
IND @ BKN,W
LAL @ PHX,L
PHX vs. LAL,W
SAS vs. TOR,W
TOR @ SAS,L
OKC vs. TOR,L
TOR @ OKC,W
BOS @ IND,L
IND vs. BOS,W
LAC vs. MIN,W
MIN @ LAC,L
DAL @ PHX,L
PHX vs. DAL,W
UTA @ CHA,W
CHA vs. UTA,L
MIL vs. PHI,W
PHI @ MIL,L
POR vs. NOP,W
NOP @ POR,L
DET vs. HOU,L
HOU @ DET,W
ORL vs. SAC,L
SAC @ ORL,W
DEN @ LAC,L
LAC vs. DEN,W
BOS vs. WAS,L
WAS @ BOS,W
NYK vs. MEM,L
MEM @ NYK,W
CHI vs. CLE,W
CLE @ CHI,L
SAS vs. OKC,L
OKC @ SAS,W
LAL @ GSW,L
GSW vs. LAL,W
ATL vs. UTA,W
UTA @ ATL,L
DEN vs. PHX,L
PHX @ DEN,W
TOR @ DAL,W
DAL vs. TOR,L
IND vs. HOU,W
HOU @ IND,L
DET vs. CHA,L
CHA @ DET,W
SAC @ MIA,L
MIA vs. SAC,W
CLE vs. MIL,W
MIL @ CLE,L
MIN @ LAL,L
LAL vs. MIN,W
PHI vs. BKN,W
BKN @ PHI,L
CHI @ OKC,L
OKC vs. CHI,W
GSW vs. SAS,L
SAS @ GSW,W
CHA @ TOR,W
TOR vs. CHA,L
POR @ MIN,L
MIN vs. POR,W
MIL vs. NYK,L
NYK @ MIL,W
DAL vs. MEM,W
MEM @ DAL,L
ATL vs. SAC,W
SAC @ ATL,L
MIA vs. IND,W
IND @ MIA,L
CHI @ HOU,L
HOU vs. CHI,W
ORL vs. UTA,L
UTA @ ORL,W
NOP @ LAC,L
LAC vs. NOP,W
DET @ BOS,W
BOS vs. DET,L
BKN vs. WAS,L
WAS @ BKN,W
PHX vs. SAS,L
SAS @ PHX,W
CHA vs. SAC,W
SAC @ CHA,L
MEM vs. LAL,L
LAL @ MEM,W
DEN vs. OKC,L
OKC @ DEN,W
POR @ CLE,W
CLE vs. POR,L
GSW vs. NOP,W
NOP @ GSW,L
LAL @ ATL,L
ATL vs. LAL,W
IND vs. DET,L
DET @ IND,W
UTA @ MIA,L
MIA vs. UTA,W
SAS @ LAC,L
LAC vs. SAS,W
MIN @ BOS,L
BOS vs. MIN,W
PHI @ BKN,L
BKN vs. PHI,W
NYK vs. WAS,L
WAS @ NYK,W
CHI vs. ORL,L
ORL @ CHI,W
OKC vs. ORL,W
ORL @ OKC,L
MEM vs. MIN,L
MIN @ MEM,W
SAC vs. HOU,W
HOU @ SAC,L
NOP @ DEN,L
DEN vs. NOP,W
POR @ DET,W
DET vs. POR,L
GSW @ PHX,L
PHX vs. GSW,W
LAL @ CHA,W
CHA vs. LAL,L
WAS vs. LAC,L
LAC @ WAS,W
MIL @ DAL,L
DAL vs. MIL,W
UTA vs. SAS,L
SAS @ UTA,W
MIA vs. CLE,W
CLE @ MIA,L
NYK vs. ATL,W
ATL @ NYK,L
TOR @ CHI,W
CHI vs. TOR,L
PHI vs. POR,L
POR @ PHI,W
MEM @ NOP,L
NOP vs. MEM,W
LAL @ OKC,L
OKC vs. LAL,W
TOR vs. PHI,W
PHI @ TOR,L
UTA @ DEN,W
DEN vs. UTA,L
CHI @ MIL,W
MIL vs. CHI,L
ATL vs. WAS,W
WAS @ ATL,L
CHA @ IND,L
IND vs. CHA,W
BKN @ DET,L
DET vs. BKN,W
CLE @ ORL,W
ORL vs. CLE,L
NYK @ BOS,L
BOS vs. NYK,W
SAC @ PHX,L
PHX vs. SAC,W
SAS vs. MIN,W
MIN @ SAS,L
HOU @ GSW,W
GSW vs. HOU,L
HOU @ POR,L
POR vs. HOU,W
BKN vs. LAC,W
LAC @ BKN,L
ORL @ CHA,W
CHA vs. ORL,L
DET @ NOP,L
NOP vs. DET,W
MEM vs. OKC,L
OKC @ MEM,W
MIN vs. PHI,W
PHI @ MIN,L
UTA @ SAC,W
SAC vs. UTA,L
SAS @ MIL,W
MIL vs. SAS,L
BOS vs. LAC,L
LAC @ BOS,W
CHI @ NYK,L
NYK vs. CHI,W
GSW vs. DAL,W
DAL @ GSW,L
SAS @ TOR,W
TOR vs. SAS,L
OKC @ ATL,W
ATL vs. OKC,L
IND vs. MIA,W
MIA @ IND,L
MIN @ DET,W
DET vs. MIN,L
CLE vs. NYK,W
NYK @ CLE,L
BKN vs. BOS,W
BOS @ BKN,L
CHI vs. MIL,L
MIL @ CHI,W
LAL vs. PHX,L
PHX @ LAL,W
CHA vs. GSW,W
GSW @ CHA,L
ORL @ MEM,L
MEM vs. ORL,W
DEN @ WAS,W
WAS vs. DEN,L
SAC vs. DAL,W
DAL @ SAC,L
POR @ UTA,W
UTA vs. POR,L
PHI vs. LAC,L
LAC @ PHI,W
NYK vs. BOS,L
BOS @ NYK,W
IND @ OKC,L
OKC vs. IND,W
DET vs. MIA,L
MIA @ DET,W
HOU vs. ORL,W
ORL @ HOU,L
TOR @ LAL,W
LAL vs. TOR,L
GSW @ MEM,W
MEM vs. GSW,L
MIA @ MIN,W
MIN vs. MIA,L
MIL vs. BKN,L
BKN @ MIL,W
UTA vs. SAC,L
SAC @ UTA,W
POR vs. DAL,L
DAL @ POR,W
CLE vs. LAC,W
LAC @ CLE,L
CHI vs. DET,L
DET @ CHI,W
IND @ SAS,W
SAS vs. IND,L
PHI vs. DEN,L
DEN @ PHI,W
PHI @ CHA,L
CHA vs. PHI,W
NOP vs. OKC,L
OKC @ NOP,W
MIL @ WAS,W
WAS vs. MIL,L
LAL @ SAC,W
SAC vs. LAL,L
CLE @ ATL,L
ATL vs. CLE,W
POR vs. UTA,W
UTA @ POR,L
HOU vs. GSW,W
GSW @ HOU,L
BOS vs. DEN,W
DEN @ BOS,L
TOR @ PHX,L
PHX vs. TOR,W
ORL @ NYK,L
NYK vs. ORL,W
LAC @ MEM,W
MEM vs. LAC,L
BKN vs. NYK,L
NYK @ BKN,W
CHI vs. MIA,W
MIA @ CHI,L
DAL @ NOP,W
NOP vs. DAL,L
MIL vs. DET,L
DET @ MIL,W
LAC @ ATL,L
ATL vs. LAC,W
UTA vs. IND,L
IND @ UTA,W
OKC @ POR,L
POR vs. OKC,W
HOU vs. PHX,L
PHX @ HOU,W
DEN @ CLE,L
CLE vs. DEN,W
MEM vs. PHX,W
PHX @ MEM,L
OKC @ SAC,W
SAC vs. OKC,L
DAL vs. CHA,W
CHA @ DAL,L
MIA vs. DET,L
DET @ MIA,W
MIL @ BOS,L
BOS vs. MIL,W
DEN @ BKN,W
BKN vs. DEN,L
TOR @ GSW,L
GSW vs. TOR,W
PHI vs. ORL,W
ORL @ PHI,L
WAS vs. ORL,W
ORL @ WAS,L
HOU @ UTA,L
UTA vs. HOU,W
IND @ POR,L
POR vs. IND,W
CHI vs. NOP,L
NOP @ CHI,W
ATL @ SAS,L
SAS vs. ATL,W
MIN @ OKC,L
OKC vs. MIN,W
DEN @ TOR,W
TOR vs. DEN,L
GSW @ SAC,W
SAC vs. GSW,L
DET vs. PHI,W
PHI @ DET,L
CHA @ MIA,L
MIA vs. CHA,W
IND @ LAC,W
LAC vs. IND,L
NYK vs. NOP,L
NOP @ NYK,W
LAL vs. POR,L
POR @ LAL,W
MEM vs. BKN,L
BKN @ MEM,W
WAS vs. ATL,W
ATL @ WAS,L
BOS @ MIL,L
MIL vs. BOS,W
DAL vs. MIN,L
MIN @ DAL,W
CLE vs. CHI,W
CHI @ CLE,L
UTA @ PHX,W
PHX vs. UTA,L
SAS vs. HOU,L
HOU @ SAS,W
MIL @ CHA,L
CHA vs. MIL,W
GSW @ OKC,L
OKC vs. GSW,W
TOR vs. MIA,L
MIA @ TOR,W
NYK @ DEN,L
DEN vs. NYK,W
LAC @ SAC,W
SAC vs. LAC,L
DAL @ ATL,L
ATL vs. DAL,W
IND vs. WAS,W
WAS @ IND,L
PHX @ UTA,W
UTA vs. PHX,L
LAL @ DET,W
DET vs. LAL,L
HOU vs. BKN,W
BKN @ HOU,L
ORL vs. SAS,L
SAS @ ORL,W
BOS vs. CLE,W
CLE @ BOS,L
PHI vs. NOP,L
NOP @ PHI,W
CHA vs. IND,L
IND @ CHA,W
OKC vs. SAS,W
SAS @ OKC,L
MIN vs. DEN,L
DEN @ MIN,W
WAS @ MIL,W
MIL vs. WAS,L
DAL vs. GSW,W
GSW @ DAL,L
DET vs. CHI,L
CHI @ DET,W
ATL @ HOU,L
HOU vs. ATL,W
MIA @ CLE,W
CLE vs. MIA,L
PHI @ ORL,L
ORL vs. PHI,W
NYK @ LAC,L
LAC vs. NYK,W
BOS vs. MEM,L
MEM @ BOS,W
LAL @ BKN,W
BKN vs. LAL,L
PHX vs. POR,W
POR @ PHX,L
GSW @ NOP,W
NOP vs. GSW,L
TOR vs. BKN,L
BKN @ TOR,W
LAL @ WAS,L
WAS vs. LAL,W
ORL @ ATL,W
ATL vs. ORL,L
CHA vs. BOS,L
BOS @ CHA,W
HOU @ MEM,W
MEM vs. HOU,L
DEN @ DAL,W
DAL vs. DEN,L
IND vs. MIN,W
MIN @ IND,L
UTA vs. CHI,W
CHI @ UTA,L
MIA vs. PHX,W
PHX @ MIA,L
NYK @ POR,L
POR vs. NYK,W
DET vs. MIL,W
MIL @ DET,L
NOP @ SAS,L
SAS vs. NOP,W
OKC vs. UTA,W
UTA @ OKC,L
PHX @ ORL,W
ORL vs. PHX,L
LAC vs. CHI,W
CHI @ LAC,L
DET @ BKN,W
BKN vs. DET,L
SAC @ LAL,L
LAL vs. SAC,W
NYK @ WAS,L
WAS vs. NYK,W
DAL @ DEN,L
DEN vs. DAL,W
CHA @ MIL,W
MIL vs. CHA,L
BOS @ ATL,W
ATL vs. BOS,L
PHI @ IND,L
IND vs. PHI,W
MIA vs. ORL,W
ORL @ MIA,L
MIN @ HOU,L
HOU vs. MIN,W
LAC vs. SAC,W
SAC @ LAC,L
SAS vs. CLE,W
CLE @ SAS,L
POR @ GSW,W
GSW vs. POR,L
NOP vs. CLE,W
CLE @ NOP,L
CHA vs. PHX,L
PHX @ CHA,W
MEM vs. SAS,L
SAS @ MEM,W
WAS @ TOR,L
TOR vs. WAS,W
BKN @ MIN,L
MIN vs. BKN,W
UTA @ DAL,L
DAL vs. UTA,W
CHI @ POR,L
POR vs. CHI,W
ATL @ DET,W
DET vs. ATL,L
BOS vs. IND,L
IND @ BOS,W
GSW @ LAL,L
LAL vs. GSW,W
PHI vs. MIL,W
MIL @ PHI,L
OKC vs. LAC,W
LAC @ OKC,L
CHI @ DEN,L
DEN vs. CHI,W
NOP vs. UTA,W
UTA @ NOP,L
BKN @ CHA,L
CHA vs. BKN,W
MIN vs. LAC,L
LAC @ MIN,W
MIL vs. POR,L
POR @ MIL,W
DAL vs. HOU,W
HOU @ DAL,L
ATL vs. DET,W
DET @ ATL,L
WAS @ CLE,W
CLE vs. WAS,L
MIA @ ORL,W
ORL vs. MIA,L
SAC @ PHX,W
PHX vs. SAC,L
NYK vs. IND,L
IND @ NYK,W
SAS vs. BOS,W
BOS @ SAS,L
MEM @ GSW,W
GSW vs. MEM,L
TOR @ PHI,W
PHI vs. TOR,L
MIN @ WAS,L
WAS vs. MIN,W
SAC vs. PHX,W
PHX @ SAC,L
ATL @ MIA,L
MIA vs. ATL,W
NYK @ DET,L
DET vs. NYK,W
HOU vs. BOS,W
BOS @ HOU,L
OKC vs. DEN,W
DEN @ OKC,L
DAL vs. PHI,W
PHI @ DAL,L
UTA vs. GSW,L
GSW @ UTA,W
MEM @ LAC,W
LAC vs. MEM,L
POR @ BKN,W
BKN vs. POR,L
CHI vs. CHA,W
CHA @ CHI,L
POR @ TOR,W
TOR vs. POR,L
SAC vs. MEM,L
MEM @ SAC,W
LAL vs. DET,W
DET @ LAL,L
CHA vs. MIA,L
MIA @ CHA,W
NOP vs. PHI,W
PHI @ NOP,L
CLE @ WAS,W
WAS vs. CLE,L
BOS @ MIN,L
MIN vs. BOS,W
OKC @ MIL,W
MIL vs. OKC,L
HOU vs. DEN,W
DEN @ HOU,L
DAL @ ORL,W
ORL vs. DAL,L
LAC vs. BKN,W
BKN @ LAC,L
NYK vs. ATL,L
ATL @ NYK,W
IND @ CHI,L
CHI vs. IND,W
GSW vs. UTA,W
UTA @ GSW,L
TOR vs. CHI,L
CHI @ TOR,W
DEN vs. MIN,W
MIN @ DEN,L
SAC vs. DET,L
DET @ SAC,W
ATL vs. PHI,W
PHI @ ATL,L
MIL @ IND,L
IND vs. MIL,W
UTA vs. SAS,L
SAS @ UTA,W
DAL @ MIA,L
MIA vs. DAL,W
CHA @ CLE,W
CLE vs. CHA,L
POR @ BOS,W
BOS vs. POR,L
BKN @ PHX,W
PHX vs. BKN,L
MEM @ LAL,W
LAL vs. MEM,L
NYK vs. HOU,L
HOU @ NYK,W
OKC @ GSW,L
GSW vs. OKC,W
TOR @ MEM,W
MEM vs. TOR,L
MIN vs. CLE,W
CLE @ MIN,L
DEN vs. LAL,W
LAL @ DEN,L
BKN @ SAC,L
SAC vs. BKN,W
NYK @ ATL,W
ATL vs. NYK,L
UTA vs. NOP,W
NOP @ UTA,L
PHX @ POR,L
POR vs. PHX,W
ORL vs. MIL,W
MIL @ ORL,L
LAC vs. OKC,W
OKC @ LAC,L
CHA @ BOS,W
BOS vs. CHA,L
SAS vs. WAS,W
WAS @ SAS,L
PHI vs. HOU,W
HOU @ PHI,L
DAL vs. WAS,W
WAS @ DAL,L
MIA vs. MIL,W
MIL @ MIA,L
LAL vs. NOP,W
NOP @ LAL,L
DET @ GSW,L
GSW vs. DET,W
ATL @ CHA,W
CHA vs. ATL,L
MEM @ IND,L
IND vs. MEM,W
UTA vs. DEN,L
DEN @ UTA,W
DET @ POR,L
POR vs. DET,W
HOU vs. TOR,W
TOR @ HOU,L
LAC vs. MIN,W
MIN @ LAC,L
BOS vs. ORL,W
ORL @ BOS,L
CHI vs. CLE,W
CLE @ CHI,L
PHI vs. SAS,L
SAS @ PHI,W
OKC vs. WAS,W
WAS @ OKC,L
NOP @ PHX,L
PHX vs. NOP,W
SAS @ NYK,W
NYK vs. SAS,L
MIN @ LAL,W
LAL vs. MIN,L
GSW @ MEM,L
MEM vs. GSW,W
TOR vs. UTA,W
UTA @ TOR,L
SAC vs. POR,L
POR @ SAC,W
DAL @ MIL,W
MIL vs. DAL,L
ORL @ ATL,L
ATL vs. ORL,W
MIA vs. BOS,L
BOS @ MIA,W
HOU vs. LAC,L
LAC @ HOU,W
CLE vs. PHI,W
PHI @ CLE,L
IND @ BKN,W
BKN vs. IND,L
NYK @ CHA,W
CHA vs. NYK,L
LAL @ NOP,L
NOP vs. LAL,W
BKN @ WAS,L
WAS vs. BKN,W
DAL @ MIN,L
MIN vs. DAL,W
IND vs. TOR,W
TOR @ IND,L
POR vs. SAC,W
SAC @ POR,L
OKC @ DET,W
DET vs. OKC,L
ORL vs. BOS,L
BOS @ ORL,W
PHX vs. DEN,W
DEN @ PHX,L
UTA @ CHI,L
CHI vs. UTA,W
SAS vs. GSW,W
GSW @ SAS,L
CLE @ PHI,L
PHI vs. CLE,W
DEN vs. ATL,W
ATL @ DEN,L
MIA vs. LAC,W
LAC @ MIA,L
LAL @ HOU,W
HOU vs. LAL,L
CHA vs. TOR,W
TOR @ CHA,L
DAL @ OKC,L
OKC vs. DAL,W
NOP @ MEM,W
MEM vs. NOP,L
MIN vs. GSW,L
GSW @ MIN,W
MIL vs. CLE,W
CLE @ MIL,L
IND vs. CHI,W
CHI @ IND,L
LAC @ ORL,L
ORL vs. LAC,W
BOS vs. UTA,W
UTA @ BOS,L
PHX @ SAS,L
SAS vs. PHX,W
WAS @ PHI,W
PHI vs. WAS,L
PHX @ NOP,W
NOP vs. PHX,L
MIA @ TOR,W
TOR vs. MIA,L
DEN vs. SAS,L
SAS @ DEN,W
SAC vs. ATL,L
ATL @ SAC,W
LAL @ DAL,L
DAL vs. LAL,W
HOU @ POR,W
POR vs. HOU,L
DET vs. IND,L
IND @ DET,W
UTA @ BKN,L
BKN vs. UTA,W
CHA @ NYK,W
NYK vs. CHA,L
MEM vs. BOS,W
BOS @ MEM,L
CLE vs. MIN,W
MIN @ CLE,L
LAC vs. HOU,W
HOU @ LAC,L
PHI vs. GSW,L
GSW @ PHI,W
PHX @ OKC,L
OKC vs. PHX,W
WAS @ MIA,L
MIA vs. WAS,W
DET vs. BOS,W
BOS @ DET,L
ORL vs. BKN,W
BKN @ ORL,L
MIN @ NYK,W
NYK vs. MIN,L
ATL @ LAL,L
LAL vs. ATL,W
NOP vs. CHA,W
CHA @ NOP,L
MIL vs. TOR,L
TOR @ MIL,W
DAL vs. MEM,W
MEM @ DAL,L
CLE @ IND,L
IND vs. CLE,W
HOU @ UTA,W
UTA vs. HOU,L
POR vs. SAS,W
SAS @ POR,L
SAC @ GSW,L
GSW vs. SAC,W
PHI vs. CHI,W
CHI @ PHI,L
CHA vs. CLE,W
CLE @ CHA,L
DET @ MEM,L
MEM vs. DET,W
PHI @ WAS,W
WAS vs. PHI,L
OKC @ MIN,L
MIN vs. OKC,W
POR @ DEN,W
DEN vs. POR,L
LAC @ SAC,W
SAC vs. LAC,L
TOR @ ATL,L
ATL vs. TOR,W
DAL @ HOU,L
HOU vs. DAL,W
NOP @ ORL,L
ORL vs. NOP,W
MIL @ BOS,W
BOS vs. MIL,L
MIA @ BKN,L
BKN vs. MIA,W
PHX vs. UTA,W
UTA @ PHX,L
LAL vs. SAS,L
SAS @ LAL,W
LAC vs. GSW,W
GSW @ LAC,L
NYK @ CHI,L
CHI vs. NYK,W
IND @ NOP,W
NOP vs. IND,L
BOS @ TOR,L
TOR vs. BOS,W
ORL @ MIN,L
MIN vs. ORL,W
DEN @ SAC,L
SAC vs. DEN,W
ATL @ DAL,L
DAL vs. ATL,W
UTA vs. OKC,L
OKC @ UTA,W
DET vs. WAS,W
WAS @ DET,L
CHA @ HOU,L
HOU vs. CHA,W
BKN @ CLE,L
CLE vs. BKN,W
POR @ PHX,L
PHX vs. POR,W
NYK vs. MIL,W
MIL @ NYK,L
SAS vs. MEM,W
MEM @ SAS,L
LAL @ GSW,L
GSW vs. LAL,W
MIA @ PHI,L
PHI vs. MIA,W
ORL @ IND,L
IND vs. ORL,W
CHI @ MIA,L
MIA vs. CHI,W
LAL vs. LAC,W
