MATCH UP,W/L
PHX @ MIN,L
MIN vs. PHX,W
LAL vs. HOU,L
HOU @ LAL,W
SAS vs. DAL,W
DAL @ SAS,L
NYK @ MEM,L
MEM vs. NYK,W
BOS @ WAS,W
WAS vs. BOS,L
MIL @ CHA,W
CHA vs. MIL,L
BKN @ ATL,L
ATL vs. BKN,W
UTA vs. LAL,W
LAL @ UTA,L
DET vs. GSW,W
GSW @ DET,L
SAC @ LAC,W
LAC vs. SAC,L
PHI vs. POR,W
POR @ PHI,L
CHA @ NOP,L
NOP vs. CHA,W
MIN @ OKC,L
OKC vs. MIN,W
MIA @ DEN,W
DEN vs. MIA,L
ATL @ MIL,L
MIL vs. ATL,W
IND vs. WAS,L
WAS @ IND,W
CLE @ HOU,W
HOU vs. CLE,L
PHX @ BOS,L
BOS vs. PHX,W
BKN vs. POR,L
POR @ BKN,W
DAL @ CHI,W
CHI vs. DAL,L
MEM vs. DET,W
DET @ MEM,L
SAC @ UTA,W
UTA vs. SAC,L
TOR @ ORL,W
ORL vs. TOR,L
CLE @ SAS,L
SAS vs. CLE,W
LAL @ GSW,L
GSW vs. LAL,W
CHI @ PHI,W
PHI vs. CHI,L
OKC vs. DAL,W
DAL @ OKC,L
MIL @ WAS,L
WAS vs. MIL,W
ATL @ CHA,L
CHA vs. ATL,W
GSW @ DEN,L
DEN vs. GSW,W
SAC vs. NOP,L
NOP @ SAC,W
UTA @ POR,L
POR vs. UTA,W
HOU vs. MIN,W
MIN @ HOU,L
LAC vs. MIA,W
MIA @ LAC,L
IND @ BOS,L
BOS vs. IND,W
NYK @ BKN,L
BKN vs. NYK,W
HOU @ MEM,W
MEM vs. HOU,L
OKC @ MIN,W
MIN vs. OKC,L
CHI @ MIL,L
MIL vs. CHI,W
DAL vs. CLE,L
CLE @ DAL,W
PHX @ IND,L
IND vs. PHX,W
SAS @ DET,W
DET vs. SAS,L
BOS @ NYK,L
NYK vs. BOS,W
LAL vs. NOP,W
NOP @ LAL,L
SAS @ BKN,W
BKN vs. SAS,L
CHI vs. WAS,L
WAS @ CHI,W
GSW vs. MIA,W
MIA @ GSW,L
BOS @ MEM,L
MEM vs. BOS,W
DAL @ MIN,W
MIN vs. DAL,L
CHA @ DEN,L
DEN vs. CHA,W
OKC @ POR,L
POR vs. OKC,W
HOU vs. IND,W
IND @ HOU,L
NOP @ LAC,L
LAC vs. NOP,W
NYK vs. MIL,W
MIL @ NYK,L
UTA @ LAL,W
LAL vs. UTA,L
PHI vs. CLE,L
CLE @ PHI,W
SAC vs. GSW,L
GSW @ SAC,W
CHI @ ATL,L
ATL vs. CHI,W
MIA @ UTA,L
UTA vs. MIA,W
DET vs. BKN,W
BKN @ DET,L
ORL vs. WAS,L
WAS @ ORL,W
LAC vs. CHA,W
CHA @ LAC,L
PHI vs. TOR,L
TOR @ PHI,W
IND @ NOP,W
NOP vs. IND,L
DEN @ MEM,L
MEM vs. DEN,W
WAS vs. TOR,L
TOR @ WAS,W
MIN vs. CLE,L
CLE @ MIN,W
MIL vs. DAL,W
DAL @ MIL,L
POR vs. GSW,L
GSW @ POR,W
ORL @ BKN,W
BKN vs. ORL,L
MIA @ PHX,W
PHX vs. MIA,L
LAL vs. OKC,L
OKC @ LAL,W
SAS vs. NYK,W
NYK @ SAS,L
LAL @ SAC,L
SAC vs. LAL,W
HOU vs. UTA,W
UTA @ HOU,L
CHI vs. BOS,W
BOS @ CHI,L
ATL @ PHI,W
PHI vs. ATL,L
NOP vs. DAL,L
DAL @ NOP,W
OKC vs. MEM,W
MEM @ OKC,L
WAS vs. CLE,L
CLE @ WAS,W
DEN @ MIN,W
MIN vs. DEN,L
LAC @ POR,W
POR vs. LAC,L
MIA vs. NYK,L
NYK @ MIA,W
IND @ ORL,W
ORL vs. IND,L
BOS vs. DET,L
DET @ BOS,W
TOR @ BKN,W
BKN vs. TOR,L
CHA @ PHX,L
PHX vs. CHA,W
SAS vs. UTA,W
UTA @ SAS,L
SAC @ DAL,L
DAL vs. SAC,W
ATL vs. NYK,L
NYK @ ATL,W
CHI vs. MIL,W
MIL @ CHI,L
LAL vs. GSW,L
GSW @ LAL,W
SAC @ OKC,W
OKC vs. SAC,L
SAS @ MIL,W
MIL vs. SAS,L
HOU @ UTA,W
UTA vs. HOU,L
POR vs. MEM,L
MEM @ POR,W
IND @ MIA,L
MIA vs. IND,W
DET vs. ORL,W
ORL @ DET,L
CLE vs. TOR,W
TOR @ CLE,L
BKN vs. BOS,L
BOS @ BKN,W
GSW vs. CHA,W
CHA @ GSW,L
PHI vs. MIN,W
MIN @ PHI,L
ATL @ NYK,L
NYK vs. ATL,W
CHI @ TOR,W
TOR vs. CHI,L
WAS vs. MIA,L
MIA @ WAS,W
DEN vs. POR,L
POR @ DEN,W
PHX @ LAL,L
LAL vs. PHX,W
OKC @ CHA,W
CHA vs. OKC,L
MIN vs. MIL,L
MIL @ MIN,W
PHX @ SAC,L
SAC vs. PHX,W
DAL vs. NOP,L
NOP @ DAL,W
DET @ IND,L
IND vs. DET,W
MEM @ UTA,L
UTA vs. MEM,W
CLE vs. ORL,W
ORL @ CLE,L
LAC vs. PHI,W
PHI @ LAC,L
BKN @ BOS,W
BOS vs. BKN,L
SAS vs. HOU,W
HOU @ SAS,L
DEN @ GSW,L
GSW vs. DEN,W
TOR vs. CHA,W
CHA @ TOR,L
WAS vs. ORL,W
ORL @ WAS,L
MIA vs. DAL,W
DAL @ MIA,L
NYK @ CHI,L
CHI vs. NYK,W
PHI @ LAL,L
LAL vs. PHI,W
NOP vs. LAC,L
LAC @ NOP,W
PHX @ OKC,L
OKC vs. PHX,W
MIL @ IND,W
IND vs. MIL,L
POR @ UTA,L
UTA vs. POR,W
MIN @ DET,L
DET vs. MIN,W
HOU vs. GSW,L
GSW @ HOU,W
WAS @ TOR,L
TOR vs. WAS,W
CHA vs. LAC,L
LAC @ CHA,W
MIN vs. UTA,W
UTA @ MIN,L
SAC vs. PHI,L
PHI @ SAC,W
DAL vs. GSW,W
GSW @ DAL,L
POR vs. DEN,W
DEN @ POR,L
BKN @ ORL,L
ORL vs. BKN,W
LAL @ BOS,W
BOS vs. LAL,L
IND @ CHI,L
CHI vs. IND,W
PHX @ SAS,L
SAS vs. PHX,W
OKC vs. MIL,W
MIL @ OKC,L
MEM vs. MIA,W
MIA @ MEM,L
DEN vs. CLE,L
CLE @ DEN,W
ATL @ HOU,W
HOU vs. ATL,L
NYK vs. DET,W
DET @ NYK,L
LAC @ WAS,W
WAS vs. LAC,L
CHA vs. LAL,W
LAL @ CHA,L
MIL @ DAL,L
DAL vs. MIL,W
IND vs. ATL,W
ATL @ IND,L
UTA vs. PHI,W
PHI @ UTA,L
MIA vs. BKN,L
BKN @ MIA,W
ORL vs. NOP,W
NOP @ ORL,L
PHX vs. CLE,L
CLE @ PHX,W
TOR @ CHI,L
CHI vs. TOR,W
MIN @ SAS,L
SAS vs. MIN,W
GSW vs. SAC,W
SAC @ GSW,L
OKC vs. DEN,W
DEN @ OKC,L
MEM vs. LAL,W
LAL @ MEM,L
SAC vs. POR,L
POR @ SAC,W
BOS vs. NYK,W
NYK @ BOS,L
HOU @ NOP,L
NOP vs. HOU,W
CHA vs. MEM,W
MEM @ CHA,L
MIN vs. IND,L
IND @ MIN,W
TOR @ MIL,W
MIL vs. TOR,L
ATL vs. NYK,W
NYK @ ATL,L
CHI @ DAL,L
DAL vs. CHI,W
UTA vs. LAC,L
LAC @ UTA,W
CLE @ POR,L
POR vs. CLE,W
DET vs. BOS,L
BOS @ DET,W
MIA @ ORL,W
ORL vs. MIA,L
BKN vs. WAS,L
WAS @ BKN,W
PHX vs. PHI,L
PHI @ PHX,W
SAS vs. DEN,W
DEN @ SAS,L
OKC vs. CHI,L
CHI @ OKC,W
NOP @ MIA,L
MIA vs. NOP,W
HOU vs. SAS,W
SAS @ HOU,L
LAL vs. LAC,L
LAC @ LAL,W
CLE @ GSW,L
GSW vs. CLE,W
NOP vs. POR,W
POR @ NOP,L
BOS @ CHA,W
CHA vs. BOS,L
MEM @ WAS,L
WAS vs. MEM,W
MIN vs. SAS,L
SAS @ MIN,W
MIL vs. PHI,W
PHI @ MIL,L
DET @ ATL,L
ATL vs. DET,W
SAC @ IND,W
IND vs. SAC,L
NYK @ CLE,L
CLE vs. NYK,W
HOU @ ORL,L
ORL vs. HOU,W
DAL @ BKN,W
BKN vs. DAL,L
PHX vs. DEN,L
DEN @ PHX,W
LAL vs. OKC,L
OKC @ LAL,W
UTA @ GSW,L
GSW vs. UTA,W
TOR vs. DAL,W
DAL @ TOR,L
LAL @ DEN,W
DEN vs. LAL,L
DET @ MIA,W
MIA vs. DET,L
MEM @ PHI,W
PHI vs. MEM,L
WAS vs. SAC,W
SAC @ WAS,L
ATL vs. POR,W
POR @ ATL,L
PHX @ UTA,L
UTA vs. PHX,W
HOU vs. CHA,W
CHA @ HOU,L
OKC @ LAC,W
LAC vs. OKC,L
BOS vs. MIN,W
MIN @ BOS,L
ORL @ NYK,W
NYK vs. ORL,L
BKN @ CHI,W
CHI vs. BKN,L
IND @ SAS,L
SAS vs. IND,W
TOR vs. SAC,L
SAC @ TOR,W
NOP @ DEN,W
DEN vs. NOP,L
MIA vs. POR,W
POR @ MIA,L
CLE vs. PHI,W
PHI @ CLE,L
ORL vs. ATL,L
ATL @ ORL,W
MIN @ BKN,W
BKN vs. MIN,L
PHX vs. MIL,L
MIL @ PHX,W
LAL @ OKC,L
OKC vs. LAL,W
MEM vs. IND,W
IND @ MEM,L
WAS vs. CHA,W
CHA @ WAS,L
HOU vs. LAC,W
LAC @ HOU,L
NYK vs. CHI,W
CHI @ NYK,L
MIN vs. SAC,W
SAC @ MIN,L
MEM @ DAL,L
DAL vs. MEM,W
BKN @ IND,L
IND vs. BKN,W
DEN @ UTA,L
UTA vs. DEN,W
MIA vs. TOR,L
TOR @ MIA,W
POR @ ORL,L
ORL vs. POR,W
BOS vs. ATL,L
ATL @ BOS,W
NOP @ PHX,L
PHX vs. NOP,W
CHI vs. DET,L
DET @ CHI,W
LAC @ SAS,L
SAS vs. LAC,W
MIL @ GSW,L
GSW vs. MIL,W
NYK @ PHI,W
PHI vs. NYK,L
CHA vs. TOR,W
TOR @ CHA,L
CLE vs. OKC,W
OKC @ CLE,L
LAL vs. HOU,L
HOU @ LAL,W
OKC vs. POR,W
POR @ OKC,L
ATL vs. PHI,W
PHI @ ATL,L
IND vs. DAL,W
DAL @ IND,L
UTA vs. NOP,L
NOP @ UTA,W
DET vs. BOS,W
BOS @ DET,L
ORL vs. CHA,W
CHA @ ORL,L
LAC vs. MIL,W
MIL @ LAC,L
MIA @ BKN,W
BKN vs. MIA,L
NYK vs. MIN,W
MIN @ NYK,L
CHI vs. MEM,W
MEM @ CHI,L
SAS vs. WAS,W
WAS @ SAS,L
PHX @ GSW,L
GSW vs. PHX,W
MIN vs. DEN,L
DEN @ MIN,W
SAC vs. HOU,W
HOU @ SAC,L
BOS vs. CLE,L
CLE @ BOS,W
LAL vs. MIL,W
MIL @ LAL,L
WAS @ MEM,L
MEM vs. WAS,W
HOU @ DEN,L
DEN vs. HOU,W
PHX @ DAL,L
DAL vs. PHX,W
MIA @ ATL,W
ATL vs. MIA,L
IND vs. TOR,W
TOR @ IND,L
POR vs. NOP,W
NOP @ POR,L
DET vs. LAC,L
LAC @ DET,W
ORL @ BKN,W
BKN vs. ORL,L
PHI @ CHI,L
CHI vs. PHI,W
UTA @ SAS,L
SAS vs. UTA,W
UTA @ OKC,L
OKC vs. UTA,W
TOR vs. PHI,W
PHI @ TOR,L
MEM @ MIA,L
MIA vs. MEM,W
PHX vs. MIN,W
MIN @ PHX,L
CHA vs. BOS,L
BOS @ CHA,W
GSW @ MIL,L
MIL vs. GSW,W
DAL vs. WAS,L
WAS @ DAL,W
ATL vs. SAS,L
SAS @ ATL,W
POR vs. NYK,L
NYK @ POR,W
HOU vs. LAL,W
LAL @ HOU,L
IND @ DET,L
DET vs. IND,W
BKN vs. LAC,L
LAC @ BKN,W
CHI vs. NOP,W
NOP @ CHI,L
WAS @ NOP,L
NOP vs. WAS,W
CHA @ MEM,W
MEM vs. CHA,L
MIL @ TOR,L
TOR vs. MIL,W
DEN vs. MIN,W
MIN @ DEN,L
MIA @ IND,L
IND vs. MIA,W
UTA vs. OKC,L
OKC @ UTA,W
ORL vs. CLE,L
CLE @ ORL,W
BOS vs. GSW,L
GSW @ BOS,W
PHX vs. POR,L
POR @ PHX,W
LAL @ SAS,L
SAS vs. LAL,W
PHI vs. DET,L
DET @ PHI,W
OKC vs. ATL,W
ATL @ OKC,L
NYK @ SAC,L
SAC vs. NYK,W
PHI @ BKN,L
BKN vs. PHI,W
LAC @ CHI,L
CHI vs. LAC,W
TOR vs. SAS,W
SAS @ TOR,L
WAS vs. HOU,L
HOU @ WAS,W
CHA vs. MIA,W
MIA @ CHA,L
MIN vs. LAL,W
LAL @ MIN,L
ATL @ DAL,W
DAL vs. ATL,L
LAC @ MIL,W
MIL vs. LAC,L
UTA vs. NYK,W
NYK @ UTA,L
MEM @ DET,W
DET vs. MEM,L
BOS vs. CHI,W
CHI @ BOS,L
ORL @ PHX,L
PHX vs. ORL,W
MEM vs. OKC,L
OKC @ MEM,W
DEN vs. ORL,L
ORL @ DEN,W
UTA @ SAC,L
SAC vs. UTA,W
GSW @ IND,W
IND vs. GSW,L
POR @ CLE,L
CLE vs. POR,W
BKN vs. HOU,W
HOU @ BKN,L
BOS @ NOP,W
NOP vs. BOS,L
TOR vs. LAL,W
LAL @ TOR,L
DET @ CHA,L
CHA vs. DET,W
LAC @ MIN,W
MIN vs. LAC,L
POR @ MIL,L
MIL vs. POR,W
WAS @ MIA,W
MIA vs. WAS,L
DAL @ NYK,W
NYK vs. DAL,L
CHI vs. PHX,L
PHX @ CHI,W
SAS @ PHI,W
PHI vs. SAS,L
SAC @ OKC,L
OKC vs. SAC,W
MEM vs. PHX,W
PHX @ MEM,L
DAL @ WAS,W
WAS vs. DAL,L
LAL @ DET,L
DET vs. LAL,W
BKN vs. GSW,L
GSW @ BKN,W
TOR vs. GSW,L
GSW @ TOR,W
MIN vs. POR,L
POR @ MIN,W
MIL vs. NYK,W
NYK @ MIL,L
IND @ UTA,L
UTA vs. IND,W
CLE @ MIA,L
MIA vs. CLE,W
HOU vs. SAC,W
SAC @ HOU,L
LAC vs. ORL,W
ORL @ LAC,L
CHA @ CHI,W
CHI vs. CHA,L
BOS @ SAS,L
SAS vs. BOS,W
PHI vs. DEN,L
DEN @ PHI,W
CLE @ NOP,L
NOP vs. CLE,W
WAS vs. PHX,W
PHX @ WAS,L
DAL vs. HOU,L
HOU @ DAL,W
LAL @ ATL,L
ATL vs. LAL,W
MIL @ DET,L
DET vs. MIL,W
NYK vs. BKN,W
BKN @ NYK,L
MEM vs. SAS,L
SAS @ MEM,W
TOR vs. DEN,L
DEN @ TOR,W
BOS @ SAC,W
SAC vs. BOS,L
IND @ POR,L
POR vs. IND,W
UTA vs. ORL,L
ORL @ UTA,W
OKC @ MIA,L
MIA vs. OKC,W
WAS vs. LAL,L
LAL @ WAS,W
GSW @ CHA,W
CHA vs. GSW,L
ATL vs. TOR,L
TOR @ ATL,W
DET vs. PHX,W
PHX @ DET,L
NOP @ HOU,L
HOU vs. NOP,W
IND @ LAC,W
LAC vs. IND,L
NYK vs. PHI,W
PHI @ NYK,L
CHI vs. DEN,W
DEN @ CHI,L
SAS vs. MIL,W
MIL @ SAS,L
MEM @ NOP,W
NOP vs. MEM,L
MIN vs. ORL,L
ORL @ MIN,W
POR vs. DAL,L
DAL @ POR,W
WAS @ CLE,W
CLE vs. WAS,L
BKN vs. PHX,W
PHX @ BKN,L
LAL @ PHI,L
PHI vs. LAL,W
SAC vs. DAL,W
DAL @ SAC,L
DEN @ MIL,L
MIL vs. DEN,W
OKC @ ATL,L
ATL vs. OKC,W
GSW @ UTA,W
UTA vs. GSW,L
MIA vs. BOS,L
BOS @ MIA,W
DET vs. HOU,W
HOU @ DET,L
LAC vs. POR,W
POR @ LAC,L
SAS @ CHI,L
CHI vs. SAS,W
PHI @ MEM,L
MEM vs. PHI,W
PHX @ TOR,W
TOR vs. PHX,L
MIL @ CHA,L
CHA vs. MIL,W
BOS @ ORL,L
ORL vs. BOS,W
MIN @ LAC,L
LAC vs. MIN,W
DET @ BKN,L
BKN vs. DET,W
HOU @ NYK,W
NYK vs. HOU,L
IND @ LAL,W
LAL vs. IND,L
WAS vs. TOR,L
TOR @ WAS,W
DEN @ DAL,L
DAL vs. DEN,W
NOP @ UTA,L
UTA vs. NOP,W
POR vs. LAL,W
LAL @ POR,L
BKN @ CLE,L
CLE vs. BKN,W
SAS vs. ATL,W
ATL @ SAS,L
GSW vs. SAC,W
SAC @ GSW,L
MEM vs. ATL,L
ATL @ MEM,W
DET @ OKC,L
OKC vs. DET,W
CHA vs. CLE,L
CLE @ CHA,W
SAS @ DEN,W
DEN vs. SAS,L
MIN @ SAC,W
SAC vs. MIN,L
CHI @ IND,L
IND vs. CHI,W
PHI @ HOU,L
HOU vs. PHI,W
ORL vs. MIL,W
MIL @ ORL,L
NOP @ LAC,L
LAC vs. NOP,W
BOS vs. WAS,W
WAS @ BOS,L
PHX vs. GSW,L
GSW @ PHX,W
MIA @ NYK,W
NYK vs. MIA,L
BKN @ OKC,L
OKC vs. BKN,W
TOR vs. CLE,W
CLE @ TOR,L
CHA vs. WAS,W
WAS @ CHA,L
MIN vs. ATL,W
ATL @ MIN,L
MIL vs. SAC,L
SAC @ MIL,W
MIA @ DET,L
DET vs. MIA,W
MEM @ HOU,W
HOU vs. MEM,L
ORL vs. NYK,W
NYK @ ORL,L
LAC vs. UTA,L
UTA @ LAC,W
PHI @ BOS,L
BOS vs. PHI,W
PHX vs. NOP,L
NOP @ PHX,W
DAL @ SAS,L
SAS vs. DAL,W
DAL @ MEM,L
MEM vs. DAL,W
WAS vs. IND,L
IND @ WAS,W
LAC @ DEN,W
DEN vs. LAC,L
BOS @ ATL,L
ATL vs. BOS,W
CHI @ POR,W
POR vs. CHI,L
GSW vs. LAL,W
LAL @ GSW,L
CHA vs. SAC,W
SAC @ CHA,L
PHI @ MIN,L
MIN vs. PHI,W
DET @ MIL,L
MIL vs. DET,W
UTA vs. OKC,L
OKC @ UTA,W
MIA vs. NYK,W
NYK @ MIA,L
ORL @ CLE,L
CLE vs. ORL,W
PHX @ SAS,L
SAS vs. PHX,W
PHX @ NOP,L
NOP vs. PHX,W
OKC vs. DAL,W
DAL @ OKC,L
GSW @ DEN,W
DEN vs. GSW,L
TOR @ LAC,W
LAC vs. TOR,L
BOS @ BKN,L
BKN vs. BOS,W
LAL vs. POR,L
POR @ LAL,W
MIL @ IND,L
IND vs. MIL,W
PHI @ MIA,L
MIA vs. PHI,W
WAS @ DET,W
DET vs. WAS,L
NYK @ HOU,W
HOU vs. NYK,L
ATL @ CLE,L
CLE vs. ATL,W
ORL vs. SAC,L
SAC @ ORL,W
SAS vs. MEM,W
MEM @ SAS,L
NOP vs. SAS,W
SAS @ NOP,L
OKC vs. NYK,L
NYK @ OKC,W
MEM vs. HOU,W
HOU @ MEM,L
PHI @ CHA,L
CHA vs. PHI,W
MIN vs. DET,L
DET @ MIN,W
DEN vs. PHX,L
PHX @ DEN,W
DAL vs. UTA,W
UTA @ DAL,L
POR vs. LAC,W
LAC @ POR,L
BOS vs. BKN,W
BKN @ BOS,L
TOR @ LAL,W
LAL vs. TOR,L
GSW vs. CHI,W
CHI @ GSW,L
SAC @ MIA,L
MIA vs. SAC,W
MIL @ CLE,L
CLE vs. MIL,W
GSW @ LAC,W
LAC vs. GSW,L
OKC vs. NOP,W
NOP @ OKC,L
CHA vs. BKN,W
BKN @ CHA,L
ATL vs. SAC,W
SAC @ ATL,L
TOR @ UTA,L
UTA vs. TOR,W
POR @ HOU,L
HOU vs. POR,W
MIN @ ORL,L
ORL vs. MIN,W
BOS vs. DAL,L
DAL @ BOS,W
CHI @ PHX,W
PHX vs. CHI,L
SAS vs. DEN,W
DEN @ SAS,L
PHI vs. IND,L
IND @ PHI,W
DEN @ NOP,W
NOP vs. DEN,L
MIL @ WAS,L
WAS vs. MIL,W
MIA vs. MIN,L
MIN @ MIA,W
CLE @ DET,L
DET vs. CLE,W
BKN vs. ATL,W
ATL @ BKN,L
CHA @ NYK,L
NYK vs. CHA,W
GSW vs. TOR,W
TOR @ GSW,L
MEM vs. OKC,W
OKC @ MEM,L
BOS @ HOU,W
HOU vs. BOS,L
PHX vs. LAL,W
LAL @ PHX,L
IND @ CHI,L
CHI vs. IND,W
SAS vs. POR,W
POR @ SAS,L
DAL @ PHI,W
PHI vs. DAL,L
BOS @ OKC,W
OKC vs. BOS,L
POR @ CHA,L
CHA vs. POR,W
MIN vs. MEM,L
MEM @ MIN,W
SAC vs. TOR,W
TOR @ SAC,L
UTA @ ATL,W
ATL vs. UTA,L
NOP @ NYK,L
NYK vs. NOP,W
LAL vs. DET,W
DET @ LAL,L
WAS vs. ORL,W
ORL @ WAS,L
MIL vs. CLE,W
CLE @ MIL,L
HOU vs. DAL,L
DAL @ HOU,W
LAC vs. DET,W
DET @ LAC,L
PHX vs. DEN,W
DEN @ PHX,L
SAS vs. PHI,W
PHI @ SAS,L
GSW vs. BKN,W
BKN @ GSW,L
MEM vs. POR,W
POR @ MEM,L
PHI @ OKC,L
OKC vs. PHI,W
NOP @ TOR,L
TOR vs. NOP,W
HOU @ DEN,L
DEN vs. HOU,W
SAC vs. BKN,W
BKN @ SAC,L
LAL @ DAL,L
DAL vs. LAL,W
MIN @ IND,L
IND vs. MIN,W
UTA @ ORL,L
ORL vs. UTA,W
ATL @ BOS,L
BOS vs. ATL,W
CLE @ NYK,W
NYK vs. CLE,L
CHA @ CHI,L
CHI vs. CHA,W
MIN vs. GSW,L
GSW @ MIN,W
UTA @ MIA,L
MIA vs. UTA,W
PHX vs. LAC,W
LAC @ PHX,L
MEM vs. GSW,L
GSW @ MEM,W
NYK @ CHA,L
CHA vs. NYK,W
MIL @ DEN,L
DEN vs. MIL,W
SAC vs. DET,W
DET @ SAC,L
DAL vs. LAC,W
LAC @ DAL,L
NOP @ ATL,L
ATL vs. NOP,W
SAS @ POR,W
POR vs. SAS,L
HOU vs. BKN,L
BKN @ HOU,W
ORL vs. LAL,W
LAL @ ORL,L
BOS vs. IND,L
IND @ BOS,W
PHI vs. TOR,L
TOR @ PHI,W
NOP vs. DAL,W
DAL @ NOP,L
TOR vs. NYK,L
NYK @ TOR,W
WAS vs. OKC,L
OKC @ WAS,W
CHA @ MIN,W
MIN vs. CHA,L
MIL vs. BOS,L
BOS @ MIL,W
LAL @ MIA,L
MIA vs. LAL,W
CLE vs. UTA,W
UTA @ CLE,L
SAC vs. SAS,L
SAS @ SAC,W
DEN vs. POR,W
POR @ DEN,L
MIN @ ATL,W
ATL vs. MIN,L
IND vs. ORL,W
ORL @ IND,L
MEM @ LAC,L
LAC vs. MEM,W
GSW vs. DET,W
DET @ GSW,L
PHI vs. CHI,L
CHI @ PHI,W
PHX @ OKC,L
OKC vs. PHX,W
DET @ POR,W
POR vs. DET,L
MIA vs. TOR,W
TOR @ MIA,L
IND @ CLE,L
CLE vs. IND,W
LAL @ NYK,L
NYK vs. LAL,W
GSW @ SAC,W
SAC vs. GSW,L
MIL vs. BKN,W
BKN @ MIL,L
NOP @ DAL,L
DAL vs. NOP,W
ATL vs. WAS,W
WAS @ ATL,L
UTA vs. MEM,W
MEM @ UTA,L
LAC vs. HOU,L
HOU @ LAC,W
CHI vs. MIN,L
MIN @ CHI,W
CHA @ SAS,L
SAS vs. CHA,W
PHI vs. ORL,L
ORL @ PHI,W
NOP vs. ATL,L
ATL @ NOP,W
SAC vs. HOU,L
HOU @ SAC,W
IND vs. MIA,W
MIA @ IND,L
CLE vs. PHI,W
PHI @ CLE,L
TOR @ ORL,L
ORL vs. TOR,W
WAS @ BOS,L
BOS vs. WAS,W
LAL @ BKN,W
BKN vs. LAL,L
PHX vs. DET,L
DET @ PHX,W
MIL @ NYK,W
NYK vs. MIL,L
DEN @ GSW,L
GSW vs. DEN,W
DEN vs. UTA,L
UTA @ DEN,W
MIN vs. MIA,L
MIA @ MIN,W
CHA @ DAL,W
DAL vs. CHA,L
POR vs. MEM,W
MEM @ POR,L
CHI vs. OKC,W
OKC @ CHI,L
OKC vs. TOR,L
TOR @ OKC,W
SAS @ WAS,L
WAS vs. SAS,W
PHI @ MIL,L
MIL vs. PHI,W
BKN @ ATL,L
ATL vs. BKN,W
BOS @ IND,L
IND vs. BOS,W
UTA vs. POR,L
POR @ UTA,W
HOU vs. ORL,W
ORL @ HOU,L
NYK @ CLE,L
CLE vs. NYK,W
SAC @ PHX,L
PHX vs. SAC,W
LAC @ GSW,L
GSW vs. LAC,W
NOP vs. ORL,L
ORL @ NOP,W
CHI @ CHA,L
CHA vs. CHI,W
MEM @ SAC,W
SAC vs. MEM,L
DAL vs. TOR,L
TOR @ DAL,W
MIA vs. ATL,L
ATL @ MIA,W
DET vs. IND,L
IND @ DET,W
LAL vs. DEN,L
DEN @ LAL,W
MIN vs. POR,L
POR @ MIN,W
HOU vs. OKC,W
OKC @ HOU,L
PHX @ LAC,L
LAC vs. PHX,W
BKN vs. MIL,L
MIL @ BKN,W
SAS @ NYK,W
NYK vs. SAS,L
MEM @ GSW,L
GSW vs. MEM,W
PHI vs. CLE,L
CLE @ PHI,W
OKC vs. DEN,W
DEN @ OKC,L
MIL @ TOR,L
TOR vs. MIL,W
CHA vs. ATL,L
ATL @ CHA,W
HOU @ MIA,L
MIA vs. HOU,W
SAS @ BOS,W
BOS vs. SAS,L
CHI vs. ORL,W
ORL @ CHI,L
LAL vs. DAL,L
DAL @ LAL,W
GSW @ NOP,W
NOP vs. GSW,L
MEM vs. BKN,W
BKN @ MEM,L
NYK @ WAS,W
WAS vs. NYK,L
UTA @ IND,W
IND vs. UTA,L
POR vs. PHX,L
PHX @ POR,W
SAC @ LAC,L
LAC vs. SAC,W
MIN @ DEN,W
DEN vs. MIN,L
SAC vs. LAL,W
LAL @ SAC,L
MIL vs. WAS,L
WAS @ MIL,W
CHA @ ATL,L
ATL vs. CHA,W
DET vs. CHI,W
CHI @ DET,L
GSW @ HOU,W
HOU vs. GSW,L
CLE vs. MIA,W
MIA @ CLE,L
ORL vs. OKC,L
OKC @ ORL,W
TOR @ BOS,W
BOS vs. TOR,L
PHX vs. POR,W
POR @ PHX,L
SAS vs. BKN,W
BKN @ SAS,L
UTA @ PHI,W
PHI vs. UTA,L
IND vs. MEM,L
MEM @ IND,W
DAL @ LAC,L
LAC vs. DAL,W
NYK vs. ATL,L
ATL @ NYK,W
OKC vs. SAS,W
SAS @ OKC,L
CLE @ MEM,W
MEM vs. CLE,L
TOR vs. IND,W
IND @ TOR,L
SAC vs. LAC,L
LAC @ SAC,W
MIL vs. NYK,L
NYK @ MIL,W
NOP @ POR,L
POR vs. NOP,W
CHA @ MIA,L
MIA vs. CHA,W
UTA @ DET,L
DET vs. UTA,W
DEN @ HOU,W
HOU vs. DEN,L
ORL vs. WAS,L
WAS @ ORL,W
PHI @ BOS,L
BOS vs. PHI,W
BKN vs. CHI,L
CHI @ BKN,W
PHX vs. DAL,L
DAL @ PHX,W
LAL vs. MIN,L
MIN @ LAL,W
ATL vs. DET,L
DET @ ATL,W
CLE @ CHI,L
CHI vs. CLE,W
GSW vs. NOP,W
